#geneID1,geneID2,name1,name2,taxonomy1,taxonomy2,uniprotID1,uniprotID2
43740574,1825,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,DSC3|CDHF3|DSC|DSC1|DSC2|DSC4|HT-CP,2697049,9606,P0DTD8,Q14574
43740574,665,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,BNIP3L|BNIP3a|NIX,2697049,9606,P0DTD8,O60238
43740574,9741,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,LAPTM4A|HUMORF13|LAPTM4|MBNT|Mtrp,2697049,9606,P0DTD8,Q15012
43740574,51232,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CRIM1|CRIM-1|S52,2697049,9606,P0DTD8,Q9NZV1
43740574,26020,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,LRP10|LRP9|MST087,2697049,9606,P0DTD8,Q7Z4F1
43740574,493869,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,GPX8|EPLA847|GPx-8|GSHPx-8|UNQ847,2697049,9606,P0DTD8,Q8TED1
43740574,5355,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PLP2|A4|A4LSB,2697049,9606,P0DTD8,Q04941
43740574,81618,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ITM2C|BRI3|BRICD2C|E25|E25C|ITM3,2697049,9606,P0DTD8,Q9NQX7
43740574,83440,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ADPGK|2610017G09Rik|ADP-GK,2697049,9606,P0DTD8,Q9BRR6
43740574,286410,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ATP11C|ATPIG|ATPIQ,2697049,9606,P0DTD8,Q8NB49
43740574,56134,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PCDHAC2|PCDH-ALPHA-C2,2697049,9606,P0DTD8,Q9Y5I4
43740574,55568,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,GALNT10|GALNACT10|PPGALNACT10|PPGANTASE10,2697049,9606,P0DTD8,Q86SR1
43740574,81831,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,NETO2|BTCL2|NEOT2,2697049,9606,P0DTD8,Q8NC67
43740574,976,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CD97|TM7LN1,2697049,9606,P0DTD8,P48960
43740574,11283,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CYP4F8|CPF8|CYPIVF8,2697049,9606,P0DTD8,P98187
43740574,7991,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TUSC3|D8S1992|M33|MRT22|MRT7|N33|OST3A,2697049,9606,P0DTD8,Q13454
43740574,143187,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,VTI1A|MMDS3|MVti1|VTI1RP2|Vti1-rp2,2697049,9606,P0DTD8,Q96AJ9
