#DrugBank-ID,host-protein-ID,gene
1404,4288,PTGS2
1404,179,AHR
6212,461,AVPR2
6212,459,AVPR1A
2424,2527,HSP90AA1
2424,5456,HSP90B1
2424,2532,HSP90AB1
11635,3876,ABCB1
7254,1595,EPHB4
2014,4306,PTPN1
7457,3820,PDPK1
3147,5547,TXNRD1
3147,9817,ACAD8
3147,1352,NQO1
3147,1994,GFER
3147,1351,CYB5R3
3147,19655,IL4I1
3147,2215,GSR
3147,50,ACADS
3147,3575,NOS1
3147,5448,TPR
3147,3123,MAOA
3147,4040,POR
3147,3569,NQO2
3147,3124,MAOB
3147,2805,IVD
3147,6661,AIFM1
3147,1732,FDXR
3147,12744,ERO1B
3147,62,ACOX1
3147,11411,CYB5R1
3147,49,ACADM
3147,41,DAO
3147,3474,NDUFA9
3147,5702,XDH
3147,1361,DLD
3147,1969,GCDH
3147,1414,DPYD
12267,40,ABL1
12267,2748,INSR
12267,1607,ERBB2
12267,1609,ERBB4
12267,1516,EGFR
12267,211,ALK
12267,2621,IGF1R
12267,1807,FLT3
6325,3805,PDGFB
1839,1674,F13A1
5943,2682,IL2RG
5943,1148,CSF2RB
3583,834,CDK2
6911,1661,F2
8134,834,CDK2
3251,4206,PRSS1
7615,9965,HPGDS
6836,3916,PIK3C3
6836,3921,PIK3CG
2371,584,C1S
735,5055,SQLE
1384,2192,NR3C1
8730,1142,MAPK14
7692,3939,PKM
8522,1142,MAPK14
1616,2545,HTR1A
5869,5404,TNF
5869,2394,HMGB1
4892,57,ACHE
4892,303,APP
4892,484,BCHE
1734,4306,PTPN1
249,149,ADRB2
2082,11439,RAB8B
2910,1300,ECI1
2910,49,ACADM
2910,1478,ECHS1
7537,2871,KDR
7329,2641,IGHG2
3028,1205,CTSD
8221,5301,TEK
2776,12541,LIP1
6082,2346,HIF1A
8394,2640,IGHG1
12128,2012,GHSR
2917,12567,HDAC8
8705,3919,PIM1
7020,4171,MAPK9
2377,1972,GCH1
2377,3589,PNP
13999,662,CALR
13999,5667,VWF
13999,1671,F10
13999,1670,F9
13999,3022,LMAN1
13999,370,ASGR2
13999,3892,PHYH
13999,2519,HSPA5
13999,15927,MCFD2
13999,3044,LRP1
13999,671,CANX
3193,4056,PPARA
3193,9544,PLA2G2D
47,2748,INSR
47,2621,IGF1R
4727,2871,KDR
1599,874,CES1
1599,34,ABCA1
4983,3710,P2RY2
2391,3589,PNP
9285,997,LTB4R
9285,5217,TBXA2R
9285,213,ALOX5
9285,4288,PTGS2
1080,33,ABAT
1080,1900,GABBR1
397,149,ADRB2
397,148,ADRB1
397,1420,DRD1
8370,2227,GSTP1
4578,1411,DPP4
1040,6468,NR1I2
3485,3063,LTF
2996,8080,ADAM28
2679,618,CA2
2679,1209,CTSK
1177,5428,TOP2A
1177,5112,SULT1E1
2821,3651,OAT
7101,4174,MAP2K1
6681,767,CD80
6681,768,CD86
7987,3248,MMP3
3294,618,CA2
7955,1540,CELA1
3721,3145,MBL2
3721,5707,NA
3721,4574,L5
3721,463,AZGP1
3721,4791,SELE
3721,3347,HN
3721,874,CES1
3721,4969,SIGLEC1
3721,4452,REG1A
3721,4793,SELP
5422,4898,SLC6A4
7796,1661,F2
6595,2892,KIT
6595,2871,KDR
6595,4148,PRKCA
6595,1807,FLT3
6595,3809,PDGFRB
6595,3806,PDGFRA
8010,4172,MAPK10
6754,390,SERPINC1
6154,2305,HBA1
6154,2309,HBB
528,642,CACNG1
2829,5707,NA
5472,2607,IFNAR1
5472,2608,IFNAR2
9048,5173,TACR1
7594,2527,HSP90AA1
7594,2532,HSP90AB1
3509,138,PARP1
5092,2773,ITGA4
4000,2176,GRIA2
2240,5448,TPR
1166,3789,PDE3A
7577,5549,TYMS
264,149,ADRB2
264,148,ADRB1
4471,1627,ESR1
3587,3943,PLA2G1B
9301,511,BDNF
9301,4750,CCL2
9301,1991,GDNF
9301,5647,VEGFA
3158,2741,INPP5B
1535,3677,OPRM1
1535,3674,OPRD1
1535,3675,OPRK1
2432,5056,SRC
13994,1905,GABRA3
13994,1904,GABRA2
275,173,AGTR1
2494,4609,RPL37
2494,4585,RPL15
2494,17656,RPL10L
2494,9021,RPL13A
2494,3551,SNU13
2494,4571,RPL3
2494,4593,RPL23A
2494,4589,RPL19
2494,11035,RPL26L1
2494,4582,RPL11
2494,4579,RPL8
2494,6820,RPL23
2494,1078,CPA1
2494,11088,RSL24D1
7583,4137,PRKACA
7583,4140,PKIA
951,1242,CYP2C19
951,1233,CYP1A2
951,1243,CYP2C8
951,1252,CYP3A4
1392,2546,HTR1B
1392,146,ADRA2B
1392,145,ADRA2A
1392,2551,HTR2B
1392,2547,HTR1D
1392,147,ADRA2C
1392,1421,DRD2
1392,2552,HTR2C
1392,2550,HTR2A
1392,1422,DRD3
1392,2545,HTR1A
1102,150,ADRB3
1102,149,ADRB2
1102,148,ADRB1
7780,1726,FDPS
7780,1819,FNTA
7780,4374,RABGGTB
7780,1821,FNTB
7780,6909,GGPS1
7780,4373,RABGGTA
7780,2915,KRAS
7072,1411,DPP4
1823,4355,PYGM
7242,3919,PIM1
7242,1286,DAPK3
2558,3245,MME
13783,4288,PTGS2
13783,4287,PTGS1
1136,146,ADRA2B
1136,2016,GJA1
1136,142,ADRA1D
1136,5639,VCAM1
1136,142,ADRA1A
1136,5647,VEGFA
1136,145,ADRA2A
1136,148,ADRB1
1136,3488,NDUFC2
1136,2346,HIF1A
1136,143,ADRA1B
1136,4791,SELE
1136,2844,KCNJ4
1136,2840,KCNH2
1136,149,ADRB2
1136,3603,NPPB
1136,147,ADRA2C
6918,4206,PRSS1
4351,61,ACO2
7441,2649,IGKC
7441,2640,IGHG1
3731,330,ARG1
3731,331,ARG2
5905,2554,HTR4
3974,3577,NOS3
2942,6110,EEA1
2340,1674,F13A1
6040,2903,KIF11
3372,2679,IL2
8352,1142,MAPK14
3782,3951,PLAU
9273,3788,PDE2A
9273,133,ADORA2A
9273,149,ADRB2
302,3963,PLG
4445,5140,SULT2A1
9351,148,ADRB1
1064,5000,SOD1
1064,149,ADRB2
1064,3922,PIK3R1
1064,150,ADRB3
1064,6178,PIK3R3
1064,148,ADRB1
1064,3923,PIK3R2
1064,4164,MAPK1
6127,1411,DPP4
979,923,CHRM1
6917,3054,LTA4H
6967,4457,REN
284,243,AMY2A
284,4849,SI
284,1898,GAA
284,6544,MGAM
2884,5733,ZFY
6075,2621,IGF1R
7504,834,CDK2
615,5456,HSP90B1
615,2527,HSP90AA1
204,2840,KCNH2
204,2851,KCNJ12
204,2857,KCNK2
2715,1627,ESR1
14051,609,DAGLA
2419,4065,PPIA
7163,834,CDK2
784,4288,PTGS2
784,4287,PTGS1
6543,3538,NFKBIA
6446,2552,HTR2C
6446,2550,HTR2A
6446,629,CACNA1A
6446,2545,HTR1A
4839,209,AR
4839,305,KLK3
2292,618,CA2
2292,356,STS
2795,3943,PLA2G1B
2795,10826,PLA2G2E
6233,1849,MTOR
192,4737,SCN5A
40,1971,GCGR
40,2044,GLP1R
40,6814,GLP2R
8058,7402,PARP3
6311,3945,PLA2G4A
6789,3875,PGR
4673,1671,F10
9488,1323,HRH1
422,4896,SLC6A2
422,4897,SLC6A3
422,4898,SLC6A4
7344,9994,MCAT
1919,4137,PRKACA
8827,3344,MTTP
8751,2488,HRAS
6953,1819,FNTA
6953,1821,FNTB
2827,4306,PTPN1
9166,1903,GABRA1
9166,4271,PTAFR
9166,1905,GABRA3
9166,1904,GABRA2
13155,209,AR
5786,6487,FUBP1
8766,10975,LAP3
7719,4306,PTPN1
7281,9103,BACE1
12698,5884,CXCR4
12698,747,CD4
12698,991,CCR5
2308,4208,PRSS3
658,936,CHRNB2
4404,916,CHIT1
13179,6468,NR1I2
9077,928,CHRM5
7922,3254,MMP12
963,4288,PTGS2
963,4287,PTGS1
579,4897,SLC6A3
579,4896,SLC6A2
579,4898,SLC6A4
579,4932,SLC18A2
7933,1628,ESR2
7933,1627,ESR1
5490,4058,PPARG
2084,4206,PRSS1
8418,618,CA2
7137,722,CCNA2
7137,834,CDK2
1956,1900,GABBR1
1956,2188,GRIN2B
1956,5928,GLRA3
1956,2045,GLRA1
1956,2046,GLRA2
7100,2527,HSP90AA1
1185,209,AR
1185,1627,ESR1
1185,2504,HSD11B2
1185,4187,PRLR
1185,2192,NR3C1
4200,20408,DHRS4L2
4599,2177,GRIA3
4599,2550,HTR2A
4599,2176,GRIA2
4599,1421,DRD2
5967,15468,KISS1R
11726,934,CHRNA7
614,2418,HNMT
8746,1671,F10
1213,124,ADH1B
1213,123,ADH1A
1213,697,CAT
1213,125,ADH1C
6317,13304,SLAMF7
13946,209,AR
13946,1627,ESR1
3128,927,CHRM4
3128,934,CHRNA7
3128,57,ACHE
3128,923,CHRM1
3128,926,CHRM3
3128,924,CHRM2
831,10884,CALY
831,654,CALM1
831,4690,S100A4
831,1421,DRD2
831,5412,TNNC1
831,142,ADRA1A
8676,1819,FNTA
8676,1821,FNTB
514,931,CHRNA3
514,7614,SIGMAR1
514,3675,OPRK1
514,936,CHRNB2
514,4896,SLC6A2
514,8076,PGRMC1
514,930,CHRNA2
514,3674,OPRD1
514,934,CHRNA7
514,938,CHRNB4
514,3677,OPRM1
514,932,CHRNA4
514,16603,GRIN3A
514,4898,SLC6A4
3213,4206,PRSS1
5939,2140,GPER1
8296,2640,IGHG1
7800,1671,F10
2691,1682,FABP6
9045,2044,GLP1R
3967,3075,LYZ
9207,1422,DRD3
9207,1421,DRD2
7207,1013,F3
7207,1667,F7
7263,4306,PTPN1
7920,3254,MMP12
363,926,CHRM3
363,2556,HTR6
363,1423,DRD4
363,10884,CALY
363,145,ADRA2A
363,1323,HRH1
363,2553,HTR3A
363,2547,HTR1D
363,927,CHRM4
363,2545,HTR1A
363,142,ADRA1A
363,2546,HTR1B
363,1422,DRD3
363,923,CHRM1
363,2548,HTR1E
363,1421,DRD2
363,146,ADRA2B
363,2552,HTR2C
363,1420,DRD1
363,147,ADRA2C
363,2227,GSTP1
363,2557,HTR7
363,2550,HTR2A
363,924,CHRM2
363,928,CHRM5
363,143,ADRA1B
363,13393,HRH4
4871,2552,HTR2C
7135,1411,DPP4
5793,20620,FFAR4
9067,1110,CRHR1
4394,618,CA2
1354,1905,GABRA3
1354,1903,GABRA1
1354,934,CHRNA7
1354,2183,GRIK2
1354,1908,GABRA6
1354,1906,GABRA4
1354,2176,GRIA2
1354,1904,GABRA2
1354,1907,GABRA5
1354,932,CHRNA4
6674,5404,TNF
4297,11333,HDAC7
4297,12567,HDAC8
3959,263,ANXA5
3959,1742,FGF1
3959,1743,FGF2
3959,2341,HGF
3959,7334,HS3ST3A1
11294,2357,HLA-B
11294,2356,HLA-A
2215,8080,ADAM28
875,142,ADRA1A
875,1420,DRD1
875,1421,DRD2
875,923,CHRM1
875,2550,HTR2A
3408,2216,GSS
1425,1421,DRD2
9201,4058,PPARG
219,923,CHRM1
8875,2871,KDR
8875,4462,RET
897,1906,GABRA4
897,1905,GABRA3
897,1916,GABRR1
897,1907,GABRA5
897,1909,GABRB1
897,576,TSPO
897,1910,GABRB3
897,1917,GABRR2
897,1904,GABRA2
897,1908,GABRA6
897,1911,GABRD
897,1915,GABRP
897,12572,GABRQ
897,1914,GABRG3
897,1913,GABRG1
897,1912,GABRE
897,1903,GABRA1
897,18936,GABRR3
1561,2505,HSD17B1
761,4921,SLC12A2
761,4922,SLC12A4
761,4920,SLC12A1
761,13076,SLC12A5
761,7966,SLC12A7
761,7363,SLC12A6
5119,5911,PLA2G7
13145,1150,CSF3R
2822,125,ADH1C
7524,3919,PIM1
8936,1323,HRH1
6229,147,ADRA2C
6229,143,ADRA1B
6229,2550,HTR2A
6229,145,ADRA2A
6229,1421,DRD2
6229,146,ADRA2B
6229,142,ADRA1D
6229,2551,HTR2B
6229,2552,HTR2C
6229,142,ADRA1A
6229,1323,HRH1
845,3674,OPRD1
845,6301,ABCB11
3663,834,CDK2
408,1421,DRD2
408,13393,HRH4
408,923,CHRM1
408,2555,HTR5A
408,148,ADRB1
408,2550,HTR2A
408,142,ADRA1A
408,2546,HTR1B
408,2548,HTR1E
408,146,ADRA2B
408,2547,HTR1D
408,1422,DRD3
408,1328,HRH2
408,2556,HTR6
408,924,CHRM2
408,928,CHRM5
408,2552,HTR2C
408,1420,DRD1
408,2545,HTR1A
408,4897,SLC6A3
408,1423,DRD4
408,2553,HTR3A
408,926,CHRM3
408,145,ADRA2A
408,143,ADRA1B
408,2557,HTR7
408,147,ADRA2C
408,1323,HRH1
408,4896,SLC6A2
408,927,CHRM4
408,4898,SLC6A4
3017,2058,GM2A
3017,4056,PPARA
3017,9544,PLA2G2D
3017,5380,TLR4
3017,9120,LY96
3017,3063,LTF
3017,600,C8G
3017,127,ADH5
3017,3944,PLA2G2A
3017,5659,VLDLR
3017,2415,HNF4A
3017,11115,GLTP
8789,2527,HSP90AA1
3487,3075,LYZ
7855,4137,PRKACA
7855,4140,PKIA
5155,3675,OPRK1
4612,285,XIAP
442,11420,CMPK1
4971,4058,PPARG
4971,4056,PPARA
6788,2094,GNRHR
14006,484,BCHE
14006,3783,PCYT1A
14006,18519,PHOSPHO1
14006,57,ACHE
14006,3961,PLD2
14006,3960,PLD1
14006,934,CHRNA7
14006,6921,PCYT1B
8674,1821,FNTB
8674,1819,FNTA
3496,1516,EGFR
3496,4354,PYGL
3496,840,CDK8
3496,839,CDK7
3496,837,CDK5
3496,4355,PYGM
3496,841,CDK9
3496,803,CDK1
3496,836,CDK4
3496,4353,PYGB
3496,834,CDK2
3496,838,CDK6
4618,243,AMY2A
14,2094,GNRHR
14,3002,LHCGR
797,145,ADRA2A
797,147,ADRA2C
797,142,ADRA1A
797,1323,HRH1
797,1328,HRH2
797,146,ADRA2B
6663,5088,SSTR2
8248,834,CDK2
8248,722,CCNA2
2035,4116,PPT1
3082,3951,PLAU
786,13630,MMP25
786,12740,MMP26
786,6186,MMP23A
786,3259,MMP17
786,3256,MMP14
786,3254,MMP12
786,3251,MMP9
786,3247,MMP2
786,3250,MMP8
786,6793,MMP20
786,3248,MMP3
786,3252,MMP10
786,3255,MMP13
786,8106,MMP24
786,3253,MMP11
786,3258,MMP16
786,3249,MMP7
786,13530,MMP27
786,3260,MMP19
786,13980,MMP28
786,3246,MMP1
786,3257,MMP15
786,6186,MMP21
75,582,C1QC
75,1718,FCGR3A
75,583,C1R
75,746,CD247
75,581,C1QB
75,1717,FCGR2B
75,6638,FCGR2C
75,745,CD3G
75,580,C1QA
75,1714,FCGR1A
75,584,C1S
75,743,CD3D
75,744,CD3E
75,1719,FCGR3B
75,1716,FCGR2A
8350,40,ABL1
2187,1627,ESR1
2187,2505,HSD17B1
6486,8363,CHEK2
6486,5118,AURKA
6486,910,CHEK1
6486,3922,PIK3R1
6486,13813,CDK15
6486,4149,PRKCB
6486,6721,AURKB
6486,187,AKT1
8139,834,CDK2
4996,104,ADAM10
5130,26276,CCR2
6603,2687,IL5
12598,1661,F2
12598,2893,KLK1
12598,1673,F12
12598,4206,PRSS1
12598,1671,F10
12598,2565,ICAM1
1192,3677,OPRM1
1192,3674,OPRD1
3626,1352,NQO1
7916,684,CASP1
2515,207,ALDOB
2515,3850,PFKFB1
1830,2976,LCK
8591,4306,PTPN1
118,13051,AS3MT
118,8668,CMTR1
118,3136,MAT2A
118,227,AMD1
118,715,CBS
118,9920,GNMT
118,3135,MAT1A
118,1046,COMT
8651,5430,TOP2B
12007,4056,PPARA
12007,4058,PPARG
6710,209,AR
6710,1627,ESR1
4166,41,DAO
4166,19655,IL4I1
6013,5428,TOP2A
169,5646,VDR
683,1907,GABRA5
683,12572,GABRQ
683,1903,GABRA1
683,1908,GABRA6
683,1914,GABRG3
683,1906,GABRA4
683,1904,GABRA2
683,1916,GABRR1
683,1911,GABRD
683,1909,GABRB1
683,1912,GABRE
683,1905,GABRA3
683,1910,GABRB3
683,18936,GABRR3
683,1915,GABRP
683,1913,GABRG1
683,1917,GABRR2
906,4895,SLC6A1
7691,4057,PPARD
1931,2187,GRIN1
4709,209,AR
7219,1204,CTSB
1870,244,AMY2B
5404,5432,TP53
9049,3677,OPRM1
1463,4897,SLC6A3
8276,13217,MYH14
2676,3794,PDE4D
2110,4287,PTGS1
2110,11580,CYCS
3317,1244,CYP2C9
3317,11580,CYCS
320,2551,HTR2B
320,2547,HTR1D
320,2546,HTR1B
320,145,ADRA2A
8899,209,AR
8507,3248,MMP3
1279,7565,PLIN3
1279,7604,RAMP3
1001,149,ADRB2
1001,150,ADRB3
1001,148,ADRB1
9140,2309,HBB
9140,2305,HBA1
9140,3321,MT-CO1
9140,9818,NOX1
1597,1408,DPEP1
3380,551,BPHL
3380,3582,NPY
8782,618,CA2
7681,484,BCHE
1122,57,ACHE
655,1627,ESR1
655,1264,CYP19A1
655,1628,ESR2
655,4838,SHBG
655,209,AR
52,4187,PRLR
52,2009,GHR
8178,834,CDK2
8178,722,CCNA2
6258,2509,HSF1
273,1903,GABRA1
273,617,CA1
273,4730,SCN1A
273,619,CA3
273,618,CA2
273,620,CA4
273,2182,GRIK1
6195,841,CDK9
6195,4165,MAPK3
6195,1160,CSNK1E
6195,834,CDK2
6195,839,CDK7
6195,803,CDK1
6195,4164,MAPK1
3415,49,ACADM
1262,1397,DNMT1
1262,1411,DPP4
1342,173,AGTR1
750,4737,SCN5A
7717,209,AR
7580,279,APCS
14040,649,CALCA
14040,650,CALCB
3346,5112,SULT1E1
924,2550,HTR2A
902,1323,HRH1
1005,4667,RRM1
5080,1323,HRH1
5080,8401,HRH3
6749,10012,SLCO1B3
6702,926,CHRM3
6702,927,CHRM4
6702,923,CHRM1
6702,928,CHRM5
6702,924,CHRM2
8864,6468,NR1I2
3468,4009,PNMT
6534,3275,MPL
72,1714,FCGR1A
72,584,C1S
72,1718,FCGR3A
72,1607,ERBB2
72,1516,EGFR
72,583,C1R
72,582,C1QC
72,6638,FCGR2C
72,1716,FCGR2A
72,1717,FCGR2B
72,581,C1QB
72,580,C1QA
72,1719,FCGR3B
8361,5160,SYK
4967,5428,TOP2A
4967,282,APEX1
4967,5425,TOP1
4003,2976,LCK
968,1310,DDC
968,145,ADRA2A
4440,102,ADA
83,333,RHOB
83,4971,SNAP25
7268,4169,MAPK8
298,142,ADRA1D
298,142,ADRA1A
298,143,ADRA1B
6196,510,BDKRB2
6196,252,ANPEP
7186,5118,AURKA
7186,3969,PLK1
11328,7829,PROCR
2594,5366,TK2
2594,1301,DCK
2,584,C1S
2,1516,EGFR
2,1714,FCGR1A
2,580,C1QA
2,583,C1R
2,582,C1QC
2,6638,FCGR2C
2,1718,FCGR3A
2,1717,FCGR2B
2,1719,FCGR3B
2,581,C1QB
2,1716,FCGR2A
8312,834,CDK2
778,3876,ABCB1
6144,142,ADRA1A
6144,2840,KCNH2
6144,142,ADRA1D
6144,2550,HTR2A
6144,1421,DRD2
6144,2552,HTR2C
6144,143,ADRA1B
6144,2556,HTR6
3809,2527,HSP90AA1
2973,834,CDK2
110,1717,FCGR2B
110,582,C1QC
110,1716,FCGR2A
110,1714,FCGR1A
110,1718,FCGR3A
110,580,C1QA
110,583,C1R
110,581,C1QB
110,1719,FCGR3B
110,6638,FCGR2C
4925,3963,PLG
45,5378,TLR2
5386,1147,CSF2RA
2303,1414,DPYD
70,5327,TGFB1
70,2608,IFNAR2
11132,6331,MARCO
6775,1092,CPS1
7230,1628,ESR2
7230,6302,NCOA1
8132,834,CDK2
2746,3875,PGR
2746,4056,PPARA
2746,4678,RXRA
2746,4057,PPARD
2746,4679,RXRB
2746,1628,ESR2
2746,4058,PPARG
2746,1627,ESR1
2746,4680,RXRG
770,4278,PTGER2
770,8397,PTGDR2
7444,1285,DAPK1
7763,1228,CYC1
7763,5620,UQCRC2
7763,5622,UQCRH
7763,5621,UQCRFS1
7763,9840,UQCRQ
7763,3325,MT-CYB
7763,5619,UQCRC1
7763,5618,UQCRB
7763,10712,UQCR10
7763,8177,UQCR11
8894,1602,EPOR
2872,3172,MDM2
7159,5160,SYK
2893,8187,METAP2
7612,834,CDK2
8771,2503,HSD11B1
2104,1347,DHFR
3845,1447,DTYMK
6786,4963,SMO
4068,3565,NME1
3155,4509,RNASE1
927,1328,HRH2
7351,1078,CPA1
2681,953,CKS1B
6964,2527,HSP90AA1
9073,838,CDK6
9073,836,CDK4
67,461,AVPR2
67,459,AVPR1A
67,460,AVPR1B
8775,6359,CTSF
8063,4678,RXRA
8063,7424,NR1H3
1429,654,CALM1
1429,4737,SCN5A
5032,13393,HRH4
4050,3143,MB
94,1854,FSHR
3083,1161,CSNK1G2
5129,5428,TOP2A
5129,5425,TOP1
5129,11159,TLR7
3078,5056,SRC
7746,8187,METAP2
2758,10826,PLA2G2E
11148,1222,CYB5A
4204,4306,PTPN1
868,4737,SCN5A
964,146,ADRA2B
964,142,ADRA1A
964,145,ADRA2A
12129,2212,GSK3B
9167,926,CHRM3
9167,4898,SLC6A4
9167,2545,HTR1A
9167,927,CHRM4
9167,2550,HTR2A
9167,4896,SLC6A2
9167,923,CHRM1
9167,1323,HRH1
9167,924,CHRM2
9167,928,CHRM5
120,7418,FARSB
120,5341,TH
120,5201,TAT
120,8956,SLC7A8
120,7934,FARS2
120,1699,FARSA
120,3729,PAH
4629,68,ACTA1
3892,3575,NOS1
252,6468,NR1I2
252,4730,SCN1A
252,4731,SCN1B
252,4734,SCN3A
252,4737,SCN5A
7175,9103,BACE1
5127,11159,TLR7
3480,1349,DHODH
8915,6302,NCOA1
8915,4056,PPARA
8915,4058,PPARG
807,4741,SCN10A
11455,4288,PTGS2
8238,1742,FGF1
4659,2981,LCT
7127,4314,PTPRB
2602,618,CA2
654,4282,PTGFR
8182,834,CDK2
8182,722,CCNA2
180,2192,NR3C1
6868,1661,F2
8802,1323,HRH1
6162,1713,FCER2
7546,1164,CSNK2A2
1754,3919,PIM1
11066,1627,ESR1
4516,11282,ISYNA1
5465,14594,PDGFD
5465,1807,FLT3
5107,1893,G6PD
125,16377,AZIN2
125,3577,NOS3
125,4906,SLC7A1
125,331,ARG2
125,372,ASL
125,3576,NOS2
125,4909,SLC7A4
125,15609,SLC7A3
125,380,ASS1
3085,1893,G6PD
2532,26136,DHRS4L1
1626,3123,MAOA
1626,3124,MAOB
1810,6359,CTSF
14061,3876,ABCB1
2155,4137,PRKACA
4805,4609,RPL37
356,2859,KCNMA1
315,2549,HTR1F
315,2546,HTR1B
315,2547,HTR1D
315,2545,HTR1A
11332,7829,PROCR
7761,834,CDK2
7173,130,ADK
49,1015,COL1A2
433,1421,DRD2
12285,9103,BACE1
1133,4306,PTPN1
1133,436,ATP6V1A
1133,3124,MAOB
8040,3054,LTA4H
5010,1900,GABBR1
5010,7001,GABBR2
8811,8069,PDE10A
8811,3788,PDE2A
8811,3791,PDE4A
8811,3789,PDE3A
9075,1671,F10
1833,3577,NOS3
4885,2553,HTR3A
1393,4680,RXRG
1393,4678,RXRA
1393,4679,RXRB
1393,6468,NR1I2
1393,4058,PPARG
1393,4057,PPARD
1393,4056,PPARA
69,2608,IFNAR2
69,2607,IFNAR1
6641,4164,MAPK1
6641,187,AKT1
6641,4148,PRKCA
4880,3789,PDE3A
4835,991,CCR5
557,1323,HRH1
6695,1661,F2
910,5646,VDR
7754,1822,FOLH1
11619,2094,GNRHR
11619,4838,SHBG
11619,209,AR
11619,1627,ESR1
11619,3875,PGR
11619,2192,NR3C1
8734,5549,TYMS
9098,2009,GHR
9098,2621,IGF1R
4863,2771,ITGA2B
4863,2785,ITGB3
8046,618,CA2
7991,1627,ESR1
7772,3250,MMP8
321,2556,HTR6
321,3675,OPRK1
321,2866,KCNQ2
321,143,ADRA1B
321,2552,HTR2C
321,2547,HTR1D
321,928,CHRM5
321,4896,SLC6A2
321,13393,HRH4
321,926,CHRM3
321,145,ADRA2A
321,3674,OPRD1
321,924,CHRM2
321,927,CHRM4
321,3677,OPRM1
321,4898,SLC6A4
321,2820,KCNA1
321,3632,NTRK1
321,1323,HRH1
321,3633,NTRK2
321,2867,KCNQ3
321,2835,KCND3
321,2834,KCND2
321,2550,HTR2A
321,7614,SIGMAR1
321,142,ADRA1D
321,2546,HTR1B
321,1328,HRH2
321,142,ADRA1A
321,923,CHRM1
321,2545,HTR1A
321,2557,HTR7
1966,4218,PSAP
4617,57,ACHE
1269,1516,EGFR
3552,5341,TH
1590,1849,MTOR
3262,618,CA2
858,209,AR
8289,2649,IGKC
5382,3339,MT-ND5
7730,4306,PTPN1
1009,2696,CXCR1
1009,4287,PTGS1
1009,4288,PTGS2
5246,6514,CACNA1G
7140,1347,DHFR
8004,15142,GSG2
153,5646,VDR
4268,3075,LYZ
4915,7793,ENOX2
8413,2649,IGKC
8413,222,ALPP
706,143,ADRA1B
706,142,ADRA1D
706,142,ADRA1A
2735,356,STS
58,1541,ELANE
11200,5380,TLR4
7985,4206,PRSS1
3073,138,PARP1
5447,2415,HNF4A
7929,7424,NR1H3
7929,4679,RXRB
6802,4287,PTGS1
6802,4288,PTGS2
8152,1661,F2
8202,618,CA2
7476,618,CA2
699,142,ADRA1A
13875,2418,HNMT
4307,3124,MAOB
1036,928,CHRM5
1036,926,CHRM3
1036,923,CHRM1
1036,924,CHRM2
1036,927,CHRM4
4643,4355,PYGM
7233,5172,ADAM17
4021,57,ACHE
66,1854,FSHR
48,1015,COL1A2
48,1018,COL3A1
48,1017,COL2A1
48,1014,COL1A1
8604,209,AR
8604,5349,TPO
8604,4058,PPARG
8604,6468,NR1I2
7573,9103,BACE1
2977,4306,PTPN1
3486,16924,CANT1
4519,4056,PPARA
199,192,ALB
199,2149,MLNR
199,3516,NEU2
199,2840,KCNH2
6898,1627,ESR1
6898,7796,NCOA2
2727,3575,NOS1
10,2011,GHRHR
12731,7485,NAMPT
467,5428,TOP2A
13615,5380,TLR4
13615,13567,NOD2
8180,1819,FNTA
8180,3867,PGGT1B
2833,834,CDK2
2833,722,CCNA2
5149,8363,CHEK2
5149,910,CHEK1
9195,2552,HTR2C
9195,2550,HTR2A
9195,4898,SLC6A4
9195,1323,HRH1
8039,667,CAMK2D
8039,654,CALM1
3577,66,ACPP
2103,5456,HSP90B1
7459,1142,MAPK14
5478,1252,CYP3A4
592,1910,GABRB3
2929,263,ANXA5
1088,3792,PDE4B
1088,8397,PTGDR2
1088,3794,PDE4D
1088,3791,PDE4A
1088,3950,PLAT
1088,3793,PDE4C
1088,4284,PTGIR
7323,8187,METAP2
3650,3919,PIM1
1049,2357,HLA-B
5737,6100,PLA2G10
5737,3944,PLA2G2A
8635,10136,IGHV3-30
4564,2981,LCT
12340,469,BAD
12340,491,BCL2L2
12340,488,BCL2
6191,3876,ABCB1
2499,330,ARG1
1536,2501,HSD3B1
1536,2505,HSD17B1
1536,6298,AKR1C3
809,926,CHRM3
809,927,CHRM4
809,923,CHRM1
809,924,CHRM2
747,936,CHRNB2
747,923,CHRM1
747,4849,SI
747,928,CHRM5
747,932,CHRNA4
747,926,CHRM3
747,924,CHRM2
747,927,CHRM4
2287,3951,PLAU
2287,4206,PRSS1
2287,1661,F2
916,931,CHRNA3
916,1271,CYP51A1
2345,670,CAMP
2345,3565,NME1
7005,1661,F2
8030,3248,MMP3
5165,1530,EIF4E
1037,3124,MAOB
1037,3123,MAOA
3861,7581,KCNMB2
3861,2335,HEXB
115,3348,MTRR
115,3330,MTHFR
115,18621,MMAA
115,3345,MTR
115,9356,MMACHC
115,3381,MUT
901,149,ADRB2
753,2175,GRIA1
753,1903,GABRA1
753,427,ATP5D
753,936,CHRNB2
753,2820,KCNA1
753,9815,ATP2C1
753,654,CALM1
753,2045,GLRA1
753,932,CHRNA4
3181,5351,THRB
4345,527,BLVRB
3935,1743,FGF2
3935,263,ANXA5
8647,2649,IGKC
13988,2557,HTR7
